subject,predicate,object
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectrochemicalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrolyte Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectrochemicalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Redox Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectrochemicalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrochemically Active Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,FunctionalMaterial
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.w3.org/2000/01/rdf-schema#comment,"A functional material is a material that has specific properties or functions that make it useful for a particular application. These materials are designed to have specific physical, chemical, or biological properties that can be tailored to meet the needs of a particular application. Examples of functional materials include catalysts, semiconductors, superconductors, and biomaterials."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Functionalized Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Tailored Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Application-Specific Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Advanced Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#FunctionalMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Smart Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Actinium
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.w3.org/2000/01/rdf-schema#comment,"Actinium is a radioactive chemical element with the symbol Ac and atomic number 89. It is a silvery-white, highly radioactive metal that is found in uranium ores. Actinium has potential applications in nuclear batteries, cancer treatment, and as a neutron source."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Ac
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Radioactive Metal
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Actinium-225
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Neutron Source
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Actinium,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Alpha-Emitter
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#MolecularEntity
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Atom
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.w3.org/2000/01/rdf-schema#comment,"An atom is the basic unit of matter, consisting of a nucleus (protons and neutrons) and electrons that orbit the nucleus. Atoms are the building blocks of all chemical elements and are characterized by their atomic number, mass number, and electron configuration."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Atomic Structure
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Elementary Particle
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Atomic Nucleus
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electron Cloud
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Atom,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Atomic Orbital
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ElectrochemicalMaterial
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,ActiveMaterial
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.w3.org/2000/01/rdf-schema#comment,"An active material is a substance that undergoes electrochemical reactions during charge and discharge cycles in a battery or electrochemical cell. It is responsible for storing and releasing electrical energy in the device. Examples of active materials include lithium cobalt oxide, graphite, and sulfur."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Electrode Active Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Battery Active Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Active Cathode Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#ActiveMaterial,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Active Anode Material
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Aerosol
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.w3.org/2000/01/rdf-schema#comment,"An aerosol is a suspension of fine solid or liquid particles in a gas. In hydrogen technologies, aerosols can be used for the synthesis of nanoparticles, catalysts, and fuel cell components. Aerosol-based methods offer advantages such as high surface area, uniform particle size distribution, and precise control over particle morphology."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aerosol Synthesis
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aerosol-based Method
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aerosol Deposition
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aerosol Jet Printing
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Aerosol,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Aerosol Coating
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Dispersion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#PhaseHeterogeneousMixture
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Suspension
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Colloid
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.w3.org/2000/01/rdf-schema#comment,"A colloid is a mixture in which one substance is dispersed evenly throughout another substance. The dispersed substance is usually in the form of particles, which are larger than individual molecules but small enough to remain suspended in the mixture. Colloids have important applications in materials science, including in the synthesis of nanoparticles and in the design of advanced materials."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Colloidal Suspension
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Colloidal System
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Dispersed Phase System
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Colloidal Dispersion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Colloid,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Colloidal Solution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Gas
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Mixture
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,GasMixture
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.w3.org/2000/01/rdf-schema#comment,"A gas mixture is a combination of two or more gases in a container, where the gases are not chemically combined. Gas mixtures are commonly used in hydrogen technologies, such as fuel cells, for various applications, including fuel storage, gas purification, and gas separation."
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Gas Blend
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Gas Combination
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Gas Cocktail
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#GasMixture,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#alternative_label,Gas Solution
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Dispersion,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Dispersion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Mixture
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Dispersion,http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#onto_name,Dispersion
http://www.semanticweb.org/maxdreger/ontologies/2022/10/materials#Dispersion,http://www.w3.org/2000/01/rdf-schema#comment,"A dispersion is a mixture of two or more substances that do not dissolve in each other. The dispersed phase is made up of small particles that are suspended in the continuous phase. In materials science, dispersions are used to create composite materials with unique properties."
